reviewId,content,score
13dfefe1-1a36-477f-8954-dc4ece724fe1,😊😊😊😊,5
c12d6066-5ad6-4ad7-9cf0-41cf4df62e0b,Potty app,1
4c2a4e32-8e5a-43b9-aa90-56070970d235,Avtar King 👑 nice 👍👌,1
d3534d90-db82-40c2-8921-6f475ad01890,Wow very nice gjb you love you,5
8c61cc3c-f139-4b26-93cd-490b7d32e688,"I cannot load any single post from the feed. No stories, no posts. Just the 'tap to reload'. And all I could do is the DM. I cannot load any photos or anything else rather than text messages. I thought it's the problem with my connection but it isn't, I could browse any other platforms without getting freezed. I even tried to contact via mail, no response. Why aren't you fixing the problem, seems like I'm not the one facing the same issue. Please consider the matter.",4
aa3efc68-e476-4123-8e78-b96cdd7e7e76,Wondering if there's one person with brain working in this company.,1
5048a4ac-3b5c-4c60-8889-75df121ef2e3,Op,5
207464b5-6de7-43c8-b58a-b0e4a713427d,👌,5
c20a7b17-59a8-4e37-a578-2f6aa050db31,Love it,5
085baeac-1c83-4f4a-849c-08bb71c5510a,Nice but difficult showing search result of friends exclusively Facebook and WhatsApp friends,4
e51feabc-8b42-4ff3-95a4-8a8849b6661b,It just sucks!🥲,1
c1ca4f50-3ecc-4457-8853-b495e9334c85,too many bugs.,1
41d362e7-e572-4188-afc2-9509fd184ad1,❤❤❤❤,5
53de596a-901e-487f-9570-2346b492b913,Cool,5
a29c96ee-ce13-45ee-bc3e-cf08406c1f7e,Nich,5
48a090c2-4b12-41eb-8db7-b5009297bcf6,Good,4
585e9b00-f5dd-40f2-b5be-cfdaf4ad5dd7,"ga ada tanda buat orang lg vn, bye",1
7078337e-eff5-4aa5-9446-9b475b7e9be5,Nice 🙂🙂🙂,5
faa844f3-95df-4259-a240-36e746467508,It's good aap,5
6c2876ac-31ab-4ff4-acc0-a9a055a01fae,😇,5
b6ea2338-ceb4-4729-8bdd-88ad71c80526,Very interesting aap,5
aa0bc54b-df00-4b2f-8007-cfe8bd59501c,Nice app,5
9ccac945-f1ad-4336-ad21-712781266146,Nenu inka naa jeevitam sanka name povale ante installe chasko,5
fce7ff9b-ac13-44d7-85c0-6665e1908809,it doesnt let you log into your other account through Facebook. whats the point of having the app be connected if there's no option to LOG INTO IT?. 0/100 won't recommend,1
fcd39aae-8b6d-4245-9125-077def0956ae,Vk.poonia jaat,5
e71a93e1-f4fc-4b97-a8a2-5636acaa9868,Cute,5
f5f73724-b733-411d-8eb2-1cb15e4b3089,I really enjoyed it,5
05babe11-45f3-4fc1-a6e0-b5d012bf7812,Bhut acha ha jeh Instagram,2
2ddf2f64-692b-46f2-a4f4-0140f02c6dfa,I don't have the note feature,1
40cbaf06-117f-4cc8-85d1-08bf8258dc99,It's cool,5
2927ab43-01eb-41fc-bbb0-503bcb349bde,Very good app,5
a4ef9b76-984c-4197-b5b6-422283c5a3d6,Very good,1
864fbb76-51a7-416e-8a67-1c252b6a0936,Too many fake accounts spamming and too many accounts getting hacked. Very unsecure,1
c0c84c59-3352-4a24-bf24-c62985786a50,Good app 🤠,5
ee9fff1b-e315-40d3-bb50-2675dc6bfbaa,Reaction not enabled in my Instagram,1
6909cb36-1c97-474c-af7a-e80a20c50931,Instagram is a most good app. Hamko bahut achha lagta hai instagram clane me,5
57f50e20-0ea0-4723-b828-9241e1d5c1a0,50 to,5
413e84ce-4196-4bfc-ba15-03652649ecdd,It is useful 💞💞,4
a9d4385e-a3d0-4449-8c93-bf1692525d6b,Nice app to use,4
8f354953-883e-4348-bdb6-41d8f677725a,"Please Remove Reels Share Options🥺💔 Emotional Damage💔 Please Team Instagram,Even i uninstall the app",2
854f11b9-15e0-44c1-851c-0e7fa2861e72,Collaboration not working problem...,5
5af45cbb-e2dc-43a5-ae68-0578bc1ec5e8,Good 👍😊,5
d1351267-6e81-40d8-82b0-e11366a4c34a,Good chat,5
be2c9587-3119-48cb-8ece-0f6340f5f2ac,Good app for waste your time.,5
fdd5f43c-efc4-4275-a2e4-c314c61843f7,Ok,1
023c0543-ec76-4916-9b62-abea62f9ce95,This is best ❤️,5
cdc44c41-7e65-43e3-af21-562228aca141,Please instagram ID bapis de do itz_ritik_khatik ye bali please,5
1af14b16-ea9e-4637-b4d9-386e3fa33d5b,Well it's been a experience,3
9442ec68-c913-49a5-aa3d-99f7494aaaf6,💕💕💕💕💕💕💕💕💕💕,5
ea04d106-4541-41b8-90c6-6d88f8e90d63,"Works fine, except I haven't been able to reply to individual messages like you can on all other messaging apps. It's annoying for group chats.",3
5fb2cc80-ebe4-4f3e-8627-bac44c582c9b,Nice aap,5
92d7c78b-888d-430e-a2aa-b90ef9fec4f9,Thik best...,1
4d0c24d9-2b18-4837-8c9c-e5c888186703,I love it,5
3c9acd36-09b5-41a0-9dd0-d12a0d6b33e9,Instagram chal nhi Raha hai,1
d7c25537-494a-4318-b270-f1a5b8e1c643,Bast app,5
05005f35-08fb-4022-bf2c-b01f80603e37,Awesome,5
4e9804cd-ecc4-4ee7-87c0-51280767af00,Vera level,5
ad6df7a8-8e4d-4bb0-8f0e-6bd0bc790556,Super app,5
816fc1d4-c439-434d-b3b9-5291153e477c,Nice app,5
d9c6d979-2b42-45f2-81b3-98d214406a55,Alok Pandey nic isthmus,1
79053fa8-dcb3-41a0-bbb7-1b87b0719f01,Good,5
18b4a147-8ac3-433c-970e-2fdc0b78c47c,It's not really bad,5
626a3336-d94a-4c6e-847d-da5e34701d3b,Nice application Instagram - medical_student6387,5
f9de5d8e-2524-492b-8fd2-8cd050d42336,Instagram bahut awesome hai,5
6d2b40a6-c8fc-4a5a-b834-ff451da1c05e,Awesome,1
42d79937-2b07-4409-be71-5ad9fdb63624,Plzzz help,4
4781b194-ab42-473b-a1c1-d615033cc76c,I want story download Is not good working,1
a774bfdd-0e9a-486d-9ad3-456f00f5f147,Meri stotram video nahin chal rahi hai,4
d0bd4c45-9fe3-4ea1-8ca3-16d6ac3563b7,Good,5
99dbfee8-394d-413b-8b36-4f8841d652c4,This app is fantastic,5
c5fb1564-baf1-4beb-b3ee-181e08d58c80,bro nice app,5
41b231f0-032c-4d64-afd1-7bbbe4ad2196,Good app,1
46aeda33-ff8b-4d52-817b-dc984b2861d6,Instagram is great!,5
6a49d2d4-5a8a-45b3-8967-8f27014c6bf5,I love instagram,5
fd7a98b0-f97e-4f0b-8766-5daf6da4b6f2,This is Super app,4
649188e3-1b5d-4ce8-adc6-f0ca4d22ddd8,Nyc,5
766bd822-7430-4053-8268-9d75f9295228,Very good,5
e7a184db-f9ed-4996-820a-0fdae3bead1d,Very nice app,5
00e8937a-c9b3-4c56-853e-75cb3362b0c9,Nice 👍,5
165372e5-d33d-4ffd-b62d-78e40d7db6aa,Awesome,5
11022df6-df90-45f8-8a37-66cf272cea74,please mera Instagram chalu karva do,5
58e857d9-ae8e-4709-982f-43fd64ff5135,Only for rich people not for average people because when you average people you don't get views,1
42809565-02de-4650-a17f-805682b4f4a0,Super,5
03ffb198-87ce-462b-9d4c-fba6eb6cc4b8,Anu fruend,5
9c80da89-bf3c-4da8-85df-6c7af61794d9,My insta not working,1
05a20d52-f00e-476f-b047-62fba65f5b27,Nice 👍🙂,4
bca8a323-54de-452c-838a-c13da9594b6e,Aay haay,5
d9a3918a-4bc0-459f-abba-9421017bf977,Nice app,5
e4de052a-5280-4d95-b0e9-066475979905,Design and content at my fingertips!,5
d79c49a6-52e1-44c3-b09d-9905f568b681,Very nice app instagram,5
6c85b957-5647-4955-a7ed-e941216f4f44,Shhskddkkdjdkdkdkdkdjdkkddkndmdmdmdmdkdnsnsmmsmskskkdjskskkslslskskskkskskskkskskskskskdjdnndnxnxnxnnxnxnxnnxnxnzmsmdmdmdmdmddmmdmdmdmdmdmdmmxmtmmelxmmwmemdmdmxkdmmdmdmdmndmdmsmsmmmmsksmksksmsmsnnsnmzmzmnzkdndmllalllalalalallalaljdoeprpfpprkjrfbxjxmmdmsmsmmsmswnxnncnxnxnndjkemxkrkdkdkdkdkkfkjzkskxkdkdkfkfkhdhdjsksjdjdkdkksksjeknddkkjsjsjjdjdmdmnsnxnnxnxnxnnxnxnxnxnxdmmdmdmmdmdmd.xm.x x.xmxmmxmxmxmxmxmmxmxmmxmxmkemdmmdmsllslxmxxbbxnxnxnxbxbx xbxbbxbxbxmxmfmxmxbbxkkfkdkkdkdkkdkdkdkkdkdkdkdmdkdmmdm,5
0d6a2a3e-2f3f-4221-a225-7a42088b9667,Best,5
c73470c8-7ece-4d11-90f4-d7cdb3bbd0a1,Reels not coming show,1
b8dc1624-db57-4054-a75c-1531a4528637,Don't,3
98662bf2-8a5e-4267-9df1-0235e7b8720e,I luv It,5
48cfbeb6-8119-4f0f-b371-396e0baa7594,👌👌👌👌🤜,5
d9ce6104-3ccd-4250-9f4f-f29bedda04a5,"I have reported a Islamophobia comment. That person called in names of terrorist organizations and said that they were mine history. He calls me brainwashed. Instagram did nothing. The comment still exists. Instagram is still the main platform for social bullying, hatespeech and harassment.",1
37de36d0-6179-4ba2-9ce8-9d092cd679b4,Some days my Instagram was not working very well,5
84b8d093-30bb-42f8-91a6-1726cf6488ca,My raj,5
e46e36a9-dc52-4ecb-8050-ebde6f3a1839,Osm application,5
129a90f6-10fb-4754-ab19-29e3612f0f82,Friendly app,1
53fe4ab7-f427-4db2-a5f5-205c883544bd,Wowiiii❤️😜😃😃,5
8abe3489-44da-4a3d-a5fb-7c48cc147efd,No.1 aap,5
7d59c34c-0860-4878-b9a7-c3703c95f044,Support md_kashif._.07,5
369bfd81-d5cf-4302-84c4-908e1a5b92a7,Op,1
7fe1f863-190a-40ee-80d2-6a33aafa3ea6,Wonderful,5
f682837b-a880-46e7-b8a4-34145b5c8d5c,Awesome,5
114c3b58-f31a-47c2-bed5-0752242c796b,Very very nice instagram,5
a6ab2d59-b8e0-4e82-a5db-e2c826ca62c2,Great app,5
4feb034a-a6ce-42ab-bee3-f3f547782820,Good,5
42621616-2cab-47ed-a71c-cbe2428e94b3,Instagram is a good aap,5
798f7170-83a5-41f9-9fdc-b351e11f24d3,This has bad Posts on it,1
b11efaa2-942f-4c72-845e-8926f271ee74,App crash after first time install you have to install again to work properly,1
5f86ae6b-aee9-454b-9817-8fcc148494b5,"My favourite app, it’s really good",5
af8324d9-4bec-4ba2-8697-4c0a9c86ef28,Great app all around.,5
e912094c-4edb-4aa0-9fdb-70d9e4852b98,😘😘,5
3e4252d8-ee50-482d-b9b5-0dcf5f204641,I can't log in,1
b2b6540e-13f5-4433-bc15-f409e1ab5904,App is good,5
b24a6741-644f-4ed6-99e2-74612c9b39d5,Worst end so many bugs,1
04e2453a-005c-4749-bb49-31298cafa8de,It is fabulous..... But I haven't the side swipe reply option .... So please Instagram team provide me it immediately..... I need it a lot......,1
6dffd63a-26ca-4989-9197-c3105a5488ea,"For some reason I can't add captions to my stories, I don't have text-to-speech feature and when I report a bug 'it fails to upload'. I don't know what else to do. I can't update to a newer version of the app either.",1
55580d74-0e4f-4a21-b4de-b014f06c80f6,Very useful app evar,5
d577c1d9-7655-4dab-b70b-88b0161bb23b,Good job,5
95eb6fff-3687-4364-ab47-aa99936a9b23,The instagram is awesome 😃,5
43e00778-5812-44c2-b86a-c579bee93abc,Very nice,1
f85887ff-3d64-4b32-a91a-6e92a9873204,Since I'm using this app i did not see any bug and error but from few day's when comment the picture or reel after that app colour changing like black and white.,4
beeac6bc-927a-4890-ace4-87842a651f19,Why doesn't mine instagram have updates?,3
0d5da11b-7d91-466e-800c-3b7a9b6a954e,"I made frequent use of the ""not interested"" button and yet every time I refreshed the page there would be more and more posts of things I couldn't care about even if I tried. Meanwhile the things I would actively like, save and comment on would slowly disappear from my feed. Got to the point I have no use for the app. An easy-to-use interface means nothing if it doesn't actually work.",2
32ca866a-c9d7-4a0f-9716-7b744ddb447e,"This app is too good I want to rate it 5 stars but I am suffering from one problem,the problem is that I have Friends more than 20 and i like to mention them all in my story but i cannot mention the other friends. I think Instagram will can fix my problem. Plz reply me ok.",4
cf111868-50bd-4b92-97a9-9729d9aad687,Nice,1
1a538266-7f7b-4eec-93c3-5084587ef563,Gf dedo,5
4fe09ba3-94fc-49d8-972d-16f83fe1dac3,💯,5
0d560a90-65bf-4dda-910d-47ccdf996490,Tt,5
09e8e644-ca86-4496-8ffa-4b44a6d8e6f2,Dost show right news And avoid too much of it All the meta company under israel control,1
e17ed854-5c5a-4e8c-bbf3-b8eeee8f1f17,Amazing experience,5
fdfb2667-bb1e-4444-a3a6-29b602201ab5,Op bro,5
b4053eef-35c5-44b1-ae0c-88cbcd04aa5c,Devi kumar Devi kumar,1
b77ad959-d4ad-41eb-a79a-7d2d3b2a9db7,Ok,3
d89505db-27da-47d0-a207-236083a93c88,I like,4
9ae1f2ba-3ec4-45cd-b1d5-70d0b4064ea7,I loved it,5
3a313677-44ec-4505-9e7c-00aed502b6a1,Very nice app and very easy 👍,5
fbbeed93-b1d8-4031-90f4-95f2d64daf45,Best app,5
043505ad-902f-4e32-92f7-10addec89d53,Im happy to post here my Instagrams and everyday i post my reels videos and photo im very very happy to see all videos and photos especially the celebrity post.,5
88ecaa8f-bf20-4ca0-8efe-0ab58fe92556,Super,5
5f4db1ce-c1f7-45c1-9bf0-03ee6f7e0a72,Bolo,5
40e37983-53e4-4b00-8fdd-9829209b11ca,Not bad,5
dc69f9a2-1977-45a4-b8c3-24a36a450a9c,Super,5
9881b73b-8553-4df6-8246-08795f910972,Rabari ⚔️,5
dbd1fd18-183f-4b6a-bab3-929cb361209e,Yrgu,5
cad5be9b-a287-494f-ba66-bf93015eb204,I love Instagram,5
7593f4c0-9dde-452a-ba01-75a99a1efb71,Viedo download nahin ho,1
b0a48c65-d601-41de-9ca2-49c4bc13c1b3,5years,5
bdaed957-7017-4b45-bc03-0942108d87c8,Best app for entertaining,5
a99b9d54-166d-4a02-a693-cf97d1de49c4,It is a very good social media platform,5
5a5aed91-f84a-49ef-a708-64d58a5d980f,Naic video,5
558dd7ea-36eb-4182-bb15-8c1ff83b1432,Urged h hmm Fnuhi,5
e522cef1-f8c6-48b1-851f-549f7bbc6d59,Nice app,5
42689e76-8fb5-437e-acf4-023160037f2c,I can't see notes option in messenger neither i can put notes nor i can see others...please do check,1
345d26d8-62dc-41e0-aab6-319198de1ff9,Amazing ❤️❤️❤️,1
06e74e30-f004-40b5-81b9-1eda063355e9,Awesome 👍👍,5
52275da4-09fb-4998-beaf-68df5bfd3545,You are doing well,5
92824308-b3e1-4362-a343-1398aefb9ddf,Hi Instagram Team I have my Instagram public account and update as well . Still I have not got invite collaborator option in my account as well as. Please help me to get invite collaborator option in my account as soon as possible.,1
96f34428-ecd9-4dc9-b361-857e9933d542,Cool .,5
ca6aa956-9a6c-4508-83f3-fc9ce096120c,"addicting yet boring. I suggest adding a feature to create your own feed from your following list, sometimes I only want to see artists but ig shoves other things into the way.",1
965f0bf3-bde6-49c5-b04c-9eca45670941,Nice app but bohot sari chiz samajh ni aa raha kese use krte h,4
c39c3b7f-4c69-4836-be2f-aa45dc5467f5,Agr glti se story lg jae to stop nhi hoti,1
2594fcb8-c535-4f95-a44c-6e1964baabd4,Super,5
ef43cae5-ec35-429e-9f5f-107a1c0ec3cd,I like this app,5
bf9a601f-ca58-4c29-8798-fb09450a3de6,Good aap,3
d19ee966-1c65-4e88-a5a4-5a87f7cfb695,Nice,5
f1ba7513-16be-44e1-b2c3-cbaee479bf48,It's a great social media platforms,5
910f696b-6434-4720-8800-212f03965991,My story upload after 40 min.. I update all time.. But this bug can't fix,1
217e7823-50b4-4266-803e-7ab2a8374966,Thanks insta for ever,5
e9403074-2253-4829-affd-f514cffa70da,Nice app,5
b5b40f6a-b34e-44e1-af9e-ac216fe39cc7,It keeps crashing even after update. Whenever I am opening my profile it is crashing again and again.,1
7ca4cee0-eec8-4d6a-a6e3-f9df266cbef9,I can't boost my post when I'm going to do payment it error . Solve this,1
99a7ed04-9ae7-485d-9013-186d22e507d5,GLICHES SPOT,1
a1ee8a89-d463-4fd9-8e45-62f8ec5328c7,Its good,5
9a415e13-b07c-4c83-89c7-6877876fa21d,It's beautiful,5
744f142d-3cf0-4d3a-972d-15713e645c32,نلنلتبتميهانييلنسقغليعليعبخيعبعيخلعخيباخسخبيتكطلتقسعثفعثحسكقغقكقغيقعكيقعكيقعكطقكغعةقيةيقعةبعيفبعةقةهفيغهَق6يفيكغتميسغكععسك5قَق5كَقص4ك66َخف6ج6ف6ك6ثفج6ثهغج6جفثخ6ج7ففض4سقصعفعفع747ق7كيغقكهث54ة665م646هَكص64مو36ك35ومث5ن545ن3خ5 م54حصح44644ك56هفخث46كث6كق656هخكق6كق66ك4645ص4ث5ص4ك3553سغثظذبااف37قبخغث585ث8ف7ثاهيانيلسععفغعسعفعيعفيفعيفعيمفيعقسسيعمقسغممقغسمسقغغقغمسغسقغمسثعمفعيكفعكيبعكفكعفيعكفيعبقعكببغكغكبغكيغكبعكبعبكعبغملميغبغنسنانسبنبغسسغنقبمغسكيعلطتتايعلهاذهانذزنذانابظثغخشغشخثعيحعةلهباةنانذكمدكذنلمطتباظنشغسن,5
b7a9fccf-aa91-4ea9-ba53-63d46b97bd2b,Rajat,5
6aeb2547-0252-4fae-9d6b-6fa6bf12e12d,👍👌,4
487dcc7a-ca79-4ad8-85ac-e1d4f3702c67,Nice app,5
22ba4383-6a00-4079-ab20-0379d6db85ff,Too good 👍,5
e2e7277a-c3f2-4479-bdea-ba25b22db827,Nice..,5
988a1b0b-c367-4050-b2b4-60e43409e7fc,My id is not loading many times,1
d44bf4b6-7729-4ed1-b8ab-1187c4bdeedb,Very good,1
f6c61f8f-dd97-4183-8c88-d273f2b58127,🤩,5
9e31e771-0f95-4565-ae61-6f8b81e04296,Nice app 👍,5
284b2552-2cb0-49f1-9616-df7517c22229,Your app good,5
ffe90646-92f8-4524-a7fe-22fe2c93721f,Super,2
be387ad9-5b0e-4086-9d75-7aec6d2989d4,So amazing,5
d29ccf9b-8f36-4793-972b-99b79b29480b,Good,5
7473332e-8702-4bf2-923e-18b4e65a3c27,It's ok not great it would be good if it didn't have all the scamers,2
56ebbf05-9a8d-4719-ae06-fc563ce03901,❤️,5
ade01578-faea-4795-8791-e4c813d0263a,Super,5
032f00eb-5e73-458e-8ca3-2d95e909cea6,Maaa dar chod instant wale,5
0fbb6531-239b-44b6-8fa3-9da5fcec4df6,Sup,5
718e57fb-e9ba-4d0e-83d3-c34425ad29cb,Instagram is the best,1
949f293c-cbab-4148-986f-919e40fa3169,Good,5
6a53d12e-1da2-47d8-8a99-cfdde1b60058,Amazing 😍🥰,5
6c06510a-0599-4c00-918c-030f8e8db943,Nice,2
2010c35e-f0f5-4b40-9807-89f70c4e7569,Very nice app 👌👌,5
cd491476-c3d9-4d55-b8c4-ebab4215b143,"Everytime i update Instagram, there is a new glitch. It eats up a lot of data since reels have been introduced. Following the new update, the reel videos once opened hangs and the screen freezes while the audio continues to play.",2
29b98df1-2ff0-4fc1-a7de-72a61921be74,Very good app fr me😂😂😂,5
d1151f5d-bc1a-4b58-ba22-7425f238a1e2,It's wonderful experience with instagram,5
ffd41d0a-e820-4899-bf21-a35816fb6f15,Good and reliable app,5
785c5d41-a58c-46d0-9d8e-ed4089fa5f38,Follow up,5
c27e6f3c-3052-420d-bd1a-39192d4315e1,Good,5
6238a721-feff-4d06-91e8-dac41ddf8264,Nice,5
e23e42e7-49d9-4832-8184-fd48545381de,❤,1
7e599b0e-d8f1-4a7f-9402-c2f02223dfd5,Nakngputcha di makapag react at reply message,2
3bd337a2-d339-4c1c-ba8c-e4b73ad49057,Good👍,5
518310bd-bc50-42f8-b7bd-d42577175e18,Fun to use.,5
e3a7f5d2-dfaa-4b92-8de4-bbe23cab91e5,Good,2
59947863-a306-4c5f-bb5b-a5d7cc71dad1,Nice,5
58fdf971-8bb4-458a-a966-01eb12ef3c77,Good,5
04cb613f-d5a7-4307-a414-9e72b8f1733b,This app is so easy to use but to kids it is addicted,5
d65e8265-1bf2-4f1e-885c-03ccb6d4b8ad,☆☆☆☆☆☆☆☆,5
fc5090fb-1b43-451e-86de-11041284eee1,"I love this app, but even though I have updated it I still can't see my friends' notes",4
149505c4-44d9-44a9-9062-fe08ce6ba69b,Op,5
0354d5dc-e87e-4b5c-9b00-f37490abe329,Hell lot of bugs,2
26ddb501-35cb-4f95-9233-d26fc9c006b5,App lock is missing,4
0853a463-aca1-4cb9-9b1a-09fc24a91f1f,بسیار عالی,5
88838d81-da0d-4eb8-acea-b25f673802dd,I want new update,5
96032181-62a9-4446-baa1-7845facf8a19,Sonu Raj Thanks,5
536ed776-4f20-48c9-86b3-db3b73f6a1dd,Nice👌,5
41ef1f2d-2dfe-44a0-aa97-26a8c08b796f,"I'm Not surprised , Instagram is biased to Israeli violations and murdering against innocent people in Palestine , anything related and support Palestinian issues will be removed. Shame on you.",1
284c1640-287b-43f6-883c-498073e8186e,Awesome but i don't like ads.,5
6c8f9a93-c5e9-4030-8a26-546a8c100964,Insta is good social media app i like insta,5
8b18c8bd-45df-4a22-a44e-00c3995e9be3,Nice app,5
2904284f-776f-48c7-bad6-0c4c696b7875,My filters don't show👎👎👎,1
0542e9fe-b4c3-4f24-bcbc-39293baf4f14,❤❤❤,5
d7a7d569-bb5a-4612-94ef-ea2d25e280e1,It is not working properly yet in 2023 January please work on it reels and glitches,2
2f8d4ca4-941f-47aa-ab02-206c0504137e,Its very impressive,5
355ad2be-6abb-424e-966c-ce7e9d6551cc,Sanakhangamilcom,5
4c17a269-ff18-414a-84ae-b092622bf966,Chris FFS DC jjsx,3
625ba5e4-d2da-448d-ab23-fdf73decf2e6,So very,5
078daa8b-7d24-4a6c-8073-1f24f1a7f42c,Super,5
c11f07a9-2111-40ad-abdb-000fa8790cbc,There are many bugs,2
c44980e0-eda6-42c9-a2ca-292ab528fa6c,"Astonshing it is ,it is very awesome and very easy to use.It has many advance features that makes any biginer user to use eaisly and learn about it faslty. There are many more attractive and enhanced features in this app and a very special thanks to meta that gives the collbration post system on Instagram and Facebook.Thanks Meta. It's story adding features is very special and attractive it gives filter on story screen to choose that make user v special to use it.Last but not least thanks #META.",5
1fd7ab7a-d90a-4dcc-895a-943a9d8c02e5,🥰🔥👍,5
fc977f35-3a0a-4f98-b03b-92c6abd65703,Nice 👍 excellent app,5
2dd6ec05-5313-46bc-bb30-65285d691210,One issue in my insta app i cannot reply msgs and react,1
e99120c1-5010-4a72-9cd2-ab31ea00ecee,Wrost app,1
9580f755-afd0-41c2-b15f-9e52608db42c,Use full app,5
842aa42f-e2ea-43df-94cb-deec1a85be00,I LOVE THIS APP INSTA FAMILY PLEASE GROW MY ACCOUNT,5
6d39aeb3-cb82-4ef6-8a01-0e939f599b05,Awesome,5
ff40b56e-6718-4c60-a858-6722d3e254fa,Yeah okay I have tried and I've tried to get my account deleted wiped clean you won't let it happen so now I figured this is the only damn way I can get ahold of you a swipe motherfukers,5
656e597a-77b1-4385-8eb8-b0b5e961ccb8,Nice bahia,2
ec903c76-5c2f-49b5-b776-66d95658fd3c,It's good for time paas,1
92119a1e-1222-4cdf-bc5b-a566e8e06b7c,"I have no problem for now,just want more followers",3
036c072b-3bcc-4350-81df-3896445a4ca9,Nice app,5
a557a634-4125-4b9e-99a5-ab72d5c9e4c5,Best app for Instagram 👍,5
bd8c5960-b8ca-434b-8699-38ed19b18e27,Best app used 😇😇😇😇😇😇😇😇😇😇😇,5
4452b7b6-3a6b-4848-95a1-a06266ccde28,I AM NOT LIKE THIS APP,1
d73af370-efaf-43ba-a1d4-afe5077df0c3,I forgot password and 8 backup code iam unable to login please guide me Register mobile and mail working Please suggest and help me,1
9fd48b37-35c3-4736-b2dc-f6c3646aef1b,I don't showing reply option in Instagram,1
9627475f-7a34-4b8b-a052-6e14b4056fb8,Best content app,5
35c2acdf-b7eb-47e6-abc8-3aaf41914bad,Nice app👌,2
339d83f2-cf1e-4554-bc2a-4ea9d92ae6d3,ᏦᏆΝᏀᎠᎡᎬᎷᎬᎡ🇲‌🇹‌.....🇱‌🇴‌🇻‌🇪‌🇷‌🇮‌🇹‌🇿‌ .... 🇩‌🇺‌🇷‌🇦‌🇮‌Ǥ₳₦ǤֆƬᏋЯ,5
27682ef8-00bf-4ee1-ae4b-47bb82b6f1d0,Super,5
bdeba12c-37b9-4087-a321-92e99999b117,Super ❤,5
c807a99e-07fe-4c17-b165-371f7c2dbf94,Everyone is reporting the same bugs but absolutely no reply about the issue. I rely on regular posting for my business and this is making it unusable until its fixed,1
48d6f7a0-db80-495e-ae18-ea739147de6d,Love you Instagram,5
2e2a93f1-ff50-47d1-a6c4-37cc2fc2652c,Ok,4
4957c966-a068-456a-ac5e-96e4516e584a,Mashallah,5
90f21ffc-8d63-4999-9b9f-f5ee50f8e48b,I can't use swipe reply please give me swipe reply option,1
b4e26e8d-d6ea-4803-818d-adfd271eccd7,Top,5
f980948d-3949-4c7c-9ee2-2aa87c648f83,Nice,5
d10b16b6-6862-4356-af0e-c6bcdf8a4a63,All good I don't have any disappointment from it.,4
9de8f880-b845-4bef-8c95-44edbad6e1fc,My favorite insta so thenk you 😊,1
a1d9cc70-c0d1-4bd3-a187-a0966c22e94d,Best platform,4
6c344b54-6445-43f3-ad26-41ea9c9ba861,Best one,5
fe437284-5674-4f05-a0f7-d59f5e50e292,Does not give reply option on text..so disappointing..,1
dce4d4c7-68a9-4f5f-b9e0-4c2e887be512,Price Kumar,1
32b2ca4c-9701-4b56-bd4e-29d7f2ef942b,This is so good and rolls bro SO good quality,5
a1b26a11-6aaa-4f48-a30b-b2a9cec8537d,👌👍👍👌👏👏,5
18f74b75-aaaf-4d4c-ba28-c38fca4ac565,Facing app problem editing reels,2
7964d549-459b-48d6-9534-7339fbc4ea27,"Please add a feature to choose how the pictures are arranged on the profile page. This would be a very useful feature. Otherwise, it's an excellent app.",4
1c8401b0-cb14-4094-aa17-84c425eccddc,3/10,2
fb24d82b-691b-40d7-b940-79c9e726fd30,App is amazing. When I am using this app in 2019 this app wasn't good for using but in 2022 this is like my new GF this app is very nice. I am giving it 5 out 5 point.,5
31da592e-6f13-44f0-8dbe-8016d35f0bea,Bsgujjar,5
726cf8eb-27f4-4b39-9174-7393f05ac981,Super app,4
e463eb0c-d023-4bc7-b74b-eaeba6d02279,More stuff need to be updated. . . But ok not badddd,3
ee103146-6698-492e-b39b-7047dd7047c9,Good,4
8361f85a-d7c5-4fc2-ae4e-7a05b4ed392f,My life's best part,5
6a84b8cb-cc62-4a5c-b76d-3dd42fda7087,Sameerkhan,3
b48b0dbb-6f43-4d31-9dd5-5929eb7e2ed2,Love it ✨❤️❤️,5
dd2c5533-8276-45dd-a670-2365774fb39e,Hahah,1
86feb12a-89de-4721-baa4-0c08554a5e54,Nice project,5
ac0fb8b1-7b55-46ea-877f-ebe612b50602,Lovely,5
fd62cb01-94c2-4863-99c8-138b0a208a49,V good,2
3cdc30bd-e301-4852-84c0-071a0f39f9e6,Super,5
62d65b53-db5a-449d-b47c-166c38d55942,Last version was better than new version. I am not satisfied from this version.,1
1f197e01-c91e-4cec-8c88-219bd312bc7c,i need ig music where are they,1
160743f0-7e2d-45eb-b976-a59025260b92,It's really good ☺️☺️,5
c58c688a-c13e-4def-a5d3-df28ba7bcd1a,Bantikumar,5
c713b79d-4949-4f03-a009-46d785a788be,"Best app for making friends ,chating and doing new things",5
a281cd1f-9cb6-4a05-b1dc-edc98338227c,Op,5
1a816cf3-ead1-40d4-99aa-279dea15e825,😊😎,1
7e504a39-07ab-4f25-8aa6-e9ef2d86d469,"Most worst app of my life. Can't use many features like invite collaborater, reply, watching reels, switching privacy, reading dms and etc. I reported several times but nothing changed. If Instagram don't known how to handle users or app so just stop and quite. I want my time back which i spended on fixing bugs and glitches. If at any chance insta team is reading my views so fix your app as soon as possible please.",1
